Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
X Zygomatic dip CUR L 2,53.34388428,117.4990112,51.19500122,53.50321045,64.86911011,58.77857666,50.0469574,61.24724121,104.0227173,-7.349660492,-6.429388428,-18.3736908
Y Zygomatic dip CUR L 2,526.3903809,-37.41297607,18.6655838,-25.57708893,20.40740509,10.96467438,24.40144196,14.02709656,237.2325684,-66.54520264,-64.27763672,237.8039551
Z Zygomatic dip CUR L 2,-825.8117188,-522.6628906,-1267.45498,-661.7394043,-1286.196094,-1021.50625,-983.2552734,-1264.491504,-877.4571289,-764.757373,-527.542041,-526.3331055
X Zygomatic dip CUR L 10,39.71851807,106.3151123,35.71452332,40.40819092,46.48719177,43.99558105,36.48829041,45.46199341,88.23595581,-17.79926758,-16.28021698,-30.48682861
Y Zygomatic dip CUR L 10,499.4446777,-59.84506836,-9.484337616,-52.98389282,-8.606119537,-11.96841888,1.826145744,-6.990258789,217.2262695,-88.57180786,-87.30175171,214.9803467
Z Zygomatic dip CUR L 10,-818.9473145,-524.0491211,-1262.143555,-657.2181152,-1273.065039,-1013.513965,-975.0035156,-1254.685254,-872.5851563,-754.787793,-515.5131836,-519.1768555
X Zygomatic dip CUR L 1,51.51362305,115.4224487,47.7204834,51.44083862,63.65818481,57.85512695,49.18903809,60.52562866,102.6084106,-8.248677826,-7.886611176,-19.31425476
Y Zygomatic dip CUR L 1,530.3442871,-33.94714355,22.49772644,-22.31916504,25.62799377,15.54976959,27.90619202,18.04713287,240.8635254,-62.78430176,-60.76286011,241.1834717
Z Zygomatic dip CUR L 1,-822.9033203,-520.0041504,-1264.16416,-658.4595703,-1282.951465,-1019.263086,-981.5149414,-1261.011719,-876.4226563,-762.7664551,-525.5623535,-523.9847656
X Zygomatic bone (anterior-superior) R,-43.44475098,37.55105286,-46.33356934,-46.08117065,-57.56828003,-56.72235718,-50.54924011,-57.06496582,11.21021881,-100.6977173,-100.1627869,-118.2115356
Y Zygomatic bone (anterior-superior) R,527.5618164,-30.39378052,26.33198853,-20.61737823,24.14924316,21.24714203,31.03019409,24.10125427,246.1404053,-61.99660034,-71.60137939,240.4370361
Z Zygomatic bone (anterior-superior) R,-817.6779297,-539.9891113,-1254.727246,-652.834668,-1271.591016,-1010.360449,-976.6695313,-1253.531348,-892.3445313,-738.8803711,-498.7517578,-491.8056641
X Zygomatic bone (anterior-superior) L,47.70289307,111.4323853,44.24615479,48.0676178,58.97588501,55.68828125,47.25456848,58.76224365,100.3206238,-9.532020569,-9.93562088,-21.16188812
Y Zygomatic bone (anterior-superior) L,532.4978516,-31.77079773,25.97019958,-20.24263763,29.08266602,19.68742828,30.89164734,22.21763306,244.2403564,-59.4038208,-57.86760254,244.0299805
Z Zygomatic bone (anterior-superior) L,-818.5253906,-516.618457,-1259.102344,-653.9824707,-1278.743457,-1016.427148,-978.8741211,-1257.501465,-875.2951172,-760.4351563,-522.946582,-521.5294922
X Zygomatic arch (superior) CUR R 9,-57.67391357,25.29903107,-59.46901855,-56.08319702,-67.43864746,-66.35092773,-59.7847229,-65.7161438,4.660661697,-106.9015259,-109.9196533,-124.9338623
Y Zygomatic arch (superior) CUR R 9,567.0719238,10.65781631,71.0015625,21.81881104,62.27340698,57.97037354,64.26766357,67.27997437,273.2931885,-31.93239136,-42.95470276,273.9588623
Z Zygomatic arch (superior) CUR R 9,-815.0087891,-544.2846191,-1254.912695,-654.7470215,-1266.0875,-1006.951367,-973.7374023,-1246.540625,-891.2210938,-734.8630371,-493.0745605,-482.4067871
X Zygomatic arch (superior) CUR R 8,-56.61251221,25.98001404,-57.09694214,-53.84402466,-67.05945435,-65.96390381,-58.99561768,-64.20909424,5.333681488,-106.4208618,-109.9358765,-124.9668701
Y Zygomatic arch (superior) CUR R 8,573.0737793,16.75573273,77.01448364,27.92487488,68.71132202,64.37124634,70.04528198,73.59217529,278.5548096,-26.22760925,-37.46477966,280.5913086
Z Zygomatic arch (superior) CUR R 8,-813.8053223,-543.223877,-1254.274023,-653.9934082,-1268.085547,-1008.564258,-973.8708008,-1248.600977,-890.8166992,-736.0594238,-493.6068359,-483.2526367
X Zygomatic arch (superior) CUR R 7,-54.39793701,27.73753052,-53.38419189,-51.05930481,-64.93287964,-64.362854,-57.09395142,-61.77651367,7.185092163,-105.2134766,-109.1277954,-124.2370483
Y Zygomatic arch (superior) CUR R 7,578.7177734,22.3998764,82.28706665,33.87735291,74.50756226,69.93978271,75.61161499,78.46538086,284.0971191,-20.43294678,-31.87662354,287.1398926
Z Zygomatic arch (superior) CUR R 7,-813.9959961,-542.9190918,-1254.666895,-654.4236328,-1269.786914,-1011.220508,-974.627832,-1251.675977,-890.1963867,-737.4456543,-495.0251465,-484.7562012
X Zygomatic arch (superior) CUR R 6,-50.6724762,30.59444275,-49.53310242,-47.89450684,-61.52175903,-61.5097229,-54.43883057,-58.22835693,9.820489502,-103.3197754,-107.7549316,-122.4290527
Y Zygomatic arch (superior) CUR R 6,583.3286621,27.13449707,86.84071045,39.28797913,79.34603271,74.84619141,80.6138855,82.55487671,289.3118896,-15.13651276,-26.67614441,293.0249268
Z Zygomatic arch (superior) CUR R 6,-815.0364746,-543.2666504,-1256.591504,-655.6315918,-1270.718457,-1012.96416,-975.6368164,-1254.19668,-889.4924805,-738.8208008,-496.5671875,-486.2694336
X Zygomatic arch (superior) CUR R 5,-46.09115295,33.98952332,-45.55511169,-44.12904053,-57.30540771,-57.0564209,-50.75682678,-54.08639526,13.14822998,-100.5329102,-105.9716675,-119.7650879
Y Zygomatic arch (superior) CUR R 5,587.0479492,31.40659485,91.28601074,44.31051025,83.83579712,79.06046143,85.47578735,86.77840576,294.3371582,-9.978629303,-21.26688538,298.6693115
Z Zygomatic arch (superior) CUR R 5,-816.0478027,-543.6486328,-1258.171387,-657.1175293,-1270.691602,-1013.870898,-975.802832,-1255.152148,-888.5277344,-739.2818848,-497.3569336,-487.6126465
X Zygomatic arch (superior) CUR R 4,-42.00222778,37.44648132,-41.85145264,-40.38382568,-53.60504761,-52.28916016,-47.30608215,-50.25257263,16.86989441,-97.26543579,-103.9654541,-115.9639893
Y Zygomatic arch (superior) CUR R 4,590.8194824,35.45917664,95.45461426,48.59429016,88.2673645,82.83258667,90.2315918,91.36970825,299.0179932,-5.153214264,-15.97239075,303.4433105
Z Zygomatic arch (superior) CUR R 4,-816.6220215,-543.6743652,-1259.090137,-658.9845215,-1269.446484,-1013.437305,-975.3219727,-1255.302344,-887.2865234,-739.1720215,-497.6620117,-488.0641602
X Zygomatic arch (superior) CUR R 3,-38.70187988,40.81168823,-38.7556427,-37.0063324,-50.30698853,-47.62521667,-43.68490601,-46.64448547,20.86904297,-93.87348022,-101.6801758,-111.4934692
Y Zygomatic arch (superior) CUR R 3,595.5091797,39.44141541,99.79636841,53.28366699,93.76588745,87.2079895,95.50905762,96.45811768,303.996582,0.085077685,-10.25179291,308.4812256
Z Zygomatic arch (superior) CUR R 3,-816.509375,-543.4720703,-1260.334473,-660.467627,-1268.527832,-1012.32168,-975.2443359,-1256.647852,-885.5344727,-739.3296387,-497.7023926,-487.7733398
X Zygomatic arch (superior) CUR R 2,-36.70883484,43.47748718,-35.93500671,-34.21591797,-47.45840454,-44.38348389,-40.41335144,-43.16020508,24.43232422,-90.9335083,-99.96083984,-107.6873779
Y Zygomatic arch (superior) CUR R 2,600.8413574,43.40920715,103.7906372,58.00786743,99.70119629,92.67980957,100.8510132,101.5044739,309.684082,5.787610626,-4.241325378,314.1415527
Z Zygomatic arch (superior) CUR R 2,-816.2205078,-543.2556152,-1261.387988,-661.746875,-1268.468848,-1011.426074,-974.6637695,-1256.605566,-883.4857422,-739.0426758,-497.2778809,-487.0885742
X Zygomatic arch (superior) CUR R 10,-58.11300659,25.29302521,-60.47700806,-57.76297607,-66.64174194,-67.4381958,-59.6114624,-66.83433228,5.085176086,-106.791626,-109.1092407,-124.9679321
Y Zygomatic arch (superior) CUR R 10,560.1415039,3.811655045,63.92071533,14.89267731,55.0234375,51.05123901,58.18546143,59.84569092,267.9619385,-37.67793274,-48.54855347,267.186499
Z Zygomatic arch (superior) CUR R 10,-816.1288086,-545.0939453,-1255.559277,-655.592627,-1265.018945,-1007.634863,-973.9521484,-1246.34541,-891.2541992,-734.3817383,-493.3554688,-482.7566895
X Zygomatic arch (superior) CUR R 1,-36.37349243,45.03850403,-34.00180359,-32.55501709,-45.45392456,-43.61274414,-38.40720825,-40.37975464,26.91820068,-88.04399414,-98.35743408,-104.4343018
Y Zygomatic arch (superior) CUR R 1,606.6634766,47.23477783,107.9664795,63.32994385,105.572168,98.6102356,105.7202148,106.0287231,315.5373047,11.10781479,1.601375771,319.7820557
Z Zygomatic arch (superior) CUR R 1,-815.6629883,-542.3590332,-1261.395898,-661.6650391,-1267.14043,-1010.611523,-972.9712891,-1254.853906,-881.3643555,-737.9119629,-496.6090332,-485.5312988
X Zygomatic arch (superior) CUR L 9,56.48249512,123.6536499,59.07697144,58.71697998,69.08557739,65.79606934,57.89989624,71.8024231,106.8644043,-4.100606155,-5.662324905,-12.2040451
Y Zygomatic arch (superior) CUR L 9,572.694873,6.928451538,67.8107666,20.26777039,66.52212524,56.37734375,62.55747681,60.79613037,270.9895752,-29.7151001,-29.56091309,278.0763428
Z Zygomatic arch (superior) CUR L 9,-815.5652344,-513.1921387,-1260.394434,-657.5035645,-1276.773047,-1013.283887,-977.8625977,-1253.715527,-871.434668,-758.7090332,-520.0821777,-517.5466309
X Zygomatic arch (superior) CUR L 8,54.27463379,122.4234741,57.8920105,57.2196106,67.98302612,64.96447144,56.97982788,71.32351074,105.8458984,-4.825101471,-6.932971191,-12.98037109
Y Zygomatic arch (superior) CUR L 8,578.844873,13.30530853,74.15462646,26.71784058,73.07255249,63.18659668,68.22475586,67.77489014,276.6196533,-23.61602631,-24.10501099,284.7170166
Z Zygomatic arch (superior) CUR L 8,-814.6793457,-512.5936035,-1259.37002,-656.5645996,-1277.834375,-1014.308496,-978.0004883,-1254.971777,-871.0957031,-759.2308594,-520.3359375,-517.7438965
X Zygomatic arch (superior) CUR L 7,50.84308167,120.6122437,55.51703491,54.79679565,65.83883667,63.20111694,55.38965454,69.53876343,104.4067139,-6.812581635,-9.032460022,-15.07047119
Y Zygomatic arch (superior) CUR L 7,584.1757324,19.18900299,79.95485229,32.75080872,78.90360718,69.46725464,73.49229126,73.81459961,282.0536377,-17.77562561,-18.98705292,290.8268555
Z Zygomatic arch (superior) CUR L 7,-814.4327148,-512.9979004,-1259.549805,-656.6764648,-1279.118945,-1016.652637,-978.0668945,-1257.834668,-871.3040039,-760.1110352,-520.8990723,-518.0337402
X Zygomatic arch (superior) CUR L 6,45.72392578,118.2143433,51.5449707,51.68848877,62.35123901,59.91680298,53.25759888,65.82975464,102.2611694,-9.763314056,-11.61601028,-17.94462891
Y Zygomatic arch (superior) CUR L 6,588.1994141,24.37216034,84.84393921,38.45762939,83.81228638,75.24802246,78.30371094,78.69729614,287.1953125,-12.54407349,-14.28053741,296.3491943
Z Zygomatic arch (superior) CUR L 6,-815.8589844,-514.9029297,-1260.766504,-657.7518555,-1280.184082,-1018.872168,-978.2036133,-1260.656543,-871.8105469,-760.8421387,-521.2552246,-518.1870605
X Zygomatic arch (superior) CUR L 5,40.24185181,115.5981323,47.02783813,47.66157837,57.52060547,55.15386353,50.45440979,60.96519775,98.94071045,-13.49271393,-14.66601257,-21.55295715
Y Zygomatic arch (superior) CUR L 5,591.4942383,29.20543213,88.98726196,43.48069153,87.98182373,79.74055176,83.25651245,82.87111206,292.3006836,-7.250427246,-9.402973175,301.8673828
Z Zygomatic arch (superior) CUR L 5,-817.284375,-517.3726563,-1262.349512,-659.2375488,-1279.994238,-1018.726074,-977.7282227,-1261.169727,-872.1347656,-760.5573242,-521.0931152,-517.636377
X Zygomatic arch (superior) CUR L 4,35.93135376,112.9587158,43.19207764,43.58970337,52.99639282,51.0509552,47.68203125,56.6890625,95.34711914,-17.20508881,-17.69815063,-25.18299255
Y Zygomatic arch (superior) CUR L 4,595.2129395,33.36471252,92.63477783,47.45381165,91.5682312,83.10949707,87.92785034,86.93006592,296.9075928,-2.526689911,-4.999435043,306.8447266
Z Zygomatic arch (superior) CUR L 4,-817.7397949,-519.5203613,-1263.454688,-660.8941895,-1278.580859,-1017.859375,-977.0800781,-1260.930469,-872.3359375,-759.2229004,-520.6577148,-516.0311523
X Zygomatic arch (superior) CUR L 3,32.35494995,110.2631958,39.66436157,39.74295044,49.60125732,47.05155029,44.13671875,53.12302246,91.37870483,-21.26332092,-21.13700714,-29.13722534
Y Zygomatic arch (superior) CUR L 3,599.6796387,37.48998108,96.5524231,51.99473267,97.0475708,87.38950806,92.83762817,92.06396484,302.2251953,2.561532593,-0.220639968,312.1828613
Z Zygomatic arch (superior) CUR L 3,-817.2727051,-521.4225098,-1264.028516,-662.1161133,-1277.130078,-1017.296387,-976.9611328,-1261.335449,-872.0075195,-757.8922852,-520.0339844,-513.6100586
X Zygomatic arch (superior) CUR L 2,29.54737244,108.4030151,37.20109558,36.79403076,46.88533936,44.08017883,40.91296082,49.77810974,87.77261353,-24.92020721,-24.09980164,-33.16177063
Y Zygomatic arch (superior) CUR L 2,604.8907227,41.51755066,100.8898621,56.98765259,103.0702393,92.74857178,98.00115356,97.30177002,308.1439453,7.950078583,5.057284164,317.6576904
Z Zygomatic arch (superior) CUR L 2,-816.3400391,-522.5609375,-1264.582324,-663.0427734,-1275.545996,-1016.910254,-976.8045898,-1261.728125,-871.3961914,-756.4574707,-518.5670898,-510.3665527
X Zygomatic arch (superior) CUR L 10,57.67126465,124.0763672,59.67637329,60.20106812,69.10926514,65.77230835,57.70635376,71.36821289,106.488855,-4.022044754,-5.230314255,-12.6584549
Y Zygomatic arch (superior) CUR L 10,566.1178711,0.274022865,61.24381104,13.94550171,59.88777466,49.68325195,56.82352905,53.67642212,265.8332764,-35.33232727,-34.80517273,271.5300537
Z Zygomatic arch (superior) CUR L 10,-817.5197266,-513.776416,-1261.539063,-658.5306152,-1276.228027,-1013.213281,-977.6367188,-1253.036816,-871.4447266,-758.8262695,-520.1685059,-517.6520996
X Zygomatic arch (superior) CUR L 1,28.23695374,107.3080444,36.10475769,34.87678223,44.43016052,42.37748413,38.9156189,47.33600464,85.14710083,-27.12223816,-26.16844788,-35.65103149
Y Zygomatic arch (superior) CUR L 1,610.7499023,45.18239441,105.7560913,62.51054077,108.7318481,98.51693726,102.9303711,102.0546265,314.1099121,13.45636292,10.09090652,322.7103027
Z Zygomatic arch (superior) CUR L 1,-815.1501465,-522.9350586,-1264.896289,-662.970459,-1273.05791,-1016.07793,-975.8071289,-1260.421191,-870.0444336,-753.8935547,-516.1548828,-506.5967773
X Vomer,0.629007149,86.18459473,-2.630773354,-0.228476381,-2.585270691,-1.586313915,-3.270029449,-0.319387579,62.82282104,-64.39943848,-65.2493103,-81.11425171
Y Vomer,548.3313965,-13.15828705,42.14236755,-4.46487236,38.73755493,31.02266541,40.4907959,39.23995361,253.2585449,-53.06539307,-57.20634155,257.5662354
Z Vomer,-853.0305664,-564.6354492,-1301.64834,-696.3761719,-1319.158496,-1059.273047,-1016.51748,-1305.387793,-917.4932617,-787.6345215,-546.8984863,-543.2878418
X Ventral midline 2 CUR 9,-2.596001816,86.10496216,-1.167859268,-0.246604276,-3.339284897,-2.054535484,-1.655156326,0.864412403,63.22123413,-65.94672241,-70.87835693,-80.98042603
Y Ventral midline 2 CUR 9,599.7420898,33.93357239,99.02359009,45.99429016,93.92400513,88.94367676,93.39136353,93.27317505,305.6696777,1.67443676,-4.840019989,310.6428711
Z Ventral midline 2 CUR 9,-850.3168945,-565.3368164,-1300.381445,-699.3344238,-1311.687793,-1051.663672,-1012.062598,-1298.496582,-916.5345703,-782.4761719,-542.872168,-535.7872559
X Ventral midline 2 CUR 8,-2.241270638,85.85795288,-1.255710506,-0.385913277,-3.15884285,-2.154461098,-1.689151001,0.872900677,62.99336548,-65.43688965,-69.76704712,-80.50929565
Y Ventral midline 2 CUR 8,593.5180664,29.86880493,94.14992676,41.27145386,88.56037598,83.32404785,88.72130127,88.04835205,300.6000244,-3.660472107,-9.589837646,305.6030518
Z Ventral midline 2 CUR 8,-848.975293,-564.4125977,-1299.101953,-697.7563477,-1309.840527,-1050.544043,-1010.691797,-1296.361426,-915.3328125,-781.1345215,-541.387793,-535.1750488
X Ventral midline 2 CUR 7,-1.784937477,85.55238647,-1.352961254,-0.085582733,-2.850462723,-2.409348488,-1.712770081,0.774597359,62.57410889,-64.80393677,-68.73197021,-79.95166016
Y Ventral midline 2 CUR 7,587.2969727,25.54657288,89.03428345,36.38039246,82.90712891,77.51077881,83.84892578,82.40925293,295.7240234,-9.135196686,-14.53178711,300.6248779
Z Ventral midline 2 CUR 7,-848.5305664,-563.7361816,-1298.185938,-696.5981445,-1309.194629,-1050.007031,-1009.801465,-1295.97207,-913.4112305,-780.0451172,-540.1750977,-534.4571289
X Ventral midline 2 CUR 6,-1.215225601,85.2317688,-1.509335995,-0.377341151,-2.790277672,-2.62868309,-1.675739479,0.598215628,62.55421753,-64.33421631,-67.84942017,-79.59669189
Y Ventral midline 2 CUR 6,581.4562988,20.59615784,83.37501221,31.05717468,76.82496948,71.34968872,78.67689819,76.33904419,290.379541,-14.77826233,-19.89695435,295.1749756
Z Ventral midline 2 CUR 6,-847.4702148,-563.0481934,-1297.274707,-695.8687988,-1308.696387,-1049.039551,-1008.776758,-1295.641406,-912.6366211,-779.4438477,-539.3144043,-534.4716797
X Ventral midline 2 CUR 5,-1.037232971,84.79893188,-1.690734482,-0.682622337,-2.706370926,-2.747085953,-1.924230003,0.400871038,62.63065186,-64.17002563,-67.02369385,-79.44000244
Y Ventral midline 2 CUR 5,576.4695801,15.72930908,77.62570801,25.92954407,70.9008667,65.46590576,73.63041992,70.62064209,285.1108643,-20.1931778,-25.05386658,289.87771
Z Ventral midline 2 CUR 5,-845.9696289,-561.8648438,-1296.463965,-694.4816895,-1307.90293,-1047.790332,-1007.657715,-1294.763281,-912.1449219,-779.1453125,-538.2464355,-534.5677246
X Ventral midline 2 CUR 4,-0.79565506,84.06887207,-1.753978729,-0.483332777,-2.522163773,-2.81505909,-2.032081223,0.283356619,62.34873657,-63.68839722,-66.14436646,-79.04789429
Y Ventral midline 2 CUR 4,572.1668457,11.1368042,71.91920166,21.33970642,65.48352051,59.72515259,68.72973633,65.3164856,280.2168213,-25.21433563,-30.24801025,284.7098145
Z Ventral midline 2 CUR 4,-844.2396484,-559.927002,-1294.455762,-692.2344727,-1306.298438,-1046.448047,-1006.225977,-1293.181934,-910.3481445,-778.2797852,-537.3818848,-534.0660645
X Ventral midline 2 CUR 3,-0.54245863,83.28383179,-1.701158142,-0.296471047,-2.154029083,-2.77188549,-2.066210556,0.270191216,61.8836792,-62.87053223,-65.10493164,-78.30740967
Y Ventral midline 2 CUR 3,567.8257813,6.440441895,66.09767456,16.60397339,60.17952271,53.87724609,63.76062012,59.78503418,275.0465576,-30.33313293,-35.64094238,279.430542
Z Ventral midline 2 CUR 3,-842.6732422,-557.670166,-1291.922168,-689.8580078,-1304.899414,-1045.195996,-1004.461816,-1291.784668,-908.7327148,-776.7581055,-535.6381836,-532.7666992
X Ventral midline 2 CUR 2,-0.309152269,82.6147522,-1.679758453,-0.138073516,-1.842140961,-2.64971447,-2.316099739,0.309821606,61.60976563,-62.36608887,-64.03269653,-77.90316772
Y Ventral midline 2 CUR 2,563.6686035,1.98488102,60.42183838,12.1172081,55.67107544,48.43163147,58.92527466,54.74752808,270.0337891,-35.3140564,-41.27051392,274.1764893
Z Ventral midline 2 CUR 2,-841.3200195,-555.7381348,-1289.72998,-687.5899902,-1303.672559,-1044.096094,-1003.041211,-1290.576465,-907.9113281,-775.6605957,-534.1711426,-531.5875
X Ventral midline 2 CUR 1,-0.089289927,81.88274536,-1.744847298,0.053439271,-1.597089863,-2.46550293,-2.347287178,0.338394141,61.37501221,-61.86155396,-62.72664795,-77.37089233
Y Ventral midline 2 CUR 1,559.0040039,-2.611600494,54.36981812,7.346976471,51.71607666,42.98824463,54.03063354,49.67600403,265.1155762,-40.74031982,-47.61413574,268.3637207
Z Ventral midline 2 CUR 1,-839.6051758,-553.7786133,-1287.514258,-685.1543945,-1302.654199,-1043.042188,-1001.818457,-1289.399023,-906.8141602,-774.3541992,-532.6639648,-530.398584
X Ventral midline 1 CUR 9,3.907199097,84.31468506,-3.731646729,1.166757107,0.272790933,-1.20719862,-2.002309608,-2.454203796,60.6796814,-59.92655029,-55.35332031,-75.33062744
