Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
X Zygomatic dip CUR L 2,53.61187744,117.818457,51.32769165,53.54951782,65.02335205,59.10438843,49.94054871,61.10973511,103.8206787,-7.267783356,-6.818264008,-18.3687088
Y Zygomatic dip CUR L 2,526.6859863,-37.09422302,18.98964996,-25.32763824,20.70513916,11.55439835,24.35760345,13.83628235,237.6272217,-66.54998169,-64.24775391,237.5748779
Z Zygomatic dip CUR L 2,-825.6967773,-522.486084,-1267.183594,-661.7008301,-1286.378711,-1021.302832,-983.2117188,-1264.540527,-877.3922852,-764.697168,-527.4352539,-526.3773926
X Zygomatic dip CUR L 10,39.86828308,106.3517822,35.63518066,40.25614014,46.69915161,43.82466431,36.48287048,45.06661072,88.1619812,-17.89030304,-16.30576477,-30.42737732
Y Zygomatic dip CUR L 10,499.6538086,-59.44007568,-9.238130188,-52.79457397,-8.225943756,-12.19577179,2.103276443,-6.976698303,217.0566406,-88.45805664,-86.96446533,215.2555176
Z Zygomatic dip CUR L 10,-819.1375977,-524.0637207,-1262.054688,-657.1511719,-1273.201953,-1013.610352,-975.0890625,-1255.486035,-872.6675781,-754.744873,-515.684375,-519.0810059
X Zygomatic dip CUR L 1,51.39205933,115.463147,48.18475647,51.67125854,63.49682007,58.47156982,49.34863586,59.80099487,102.5492432,-8.307397461,-8.338065338,-19.76017761
Y Zygomatic dip CUR L 1,530.4321777,-33.79612732,22.71805115,-22.00031586,25.67863464,15.99467316,28.03878784,17.78043823,241.498584,-62.94820557,-60.87485962,240.6864502
Z Zygomatic dip CUR L 1,-822.7628906,-519.8453613,-1263.673828,-658.2953125,-1282.765332,-1018.996875,-981.412207,-1261.206836,-876.1958008,-762.6781738,-525.3058105,-523.7581055
X Zygomatic bone (anterior-superior) R,-43.1431366,37.61516724,-45.78621826,-45.72801819,-57.30065918,-56.70750122,-50.82610474,-56.70978394,11.12095642,-100.9984985,-99.57662354,-119.0439697
Y Zygomatic bone (anterior-superior) R,527.6303223,-30.08566895,26.01758728,-20.66903687,23.3761322,20.75467072,30.90245361,23.7714798,246.6312744,-61.88256836,-71.4541748,241.1700195
Z Zygomatic bone (anterior-superior) R,-817.747998,-540.0370605,-1255.041895,-653.0244141,-1271.671484,-1010.464746,-976.6063477,-1253.703809,-892.3303711,-738.7586426,-498.9171387,-491.4083984
X Zygomatic bone (anterior-superior) L,47.25877686,111.2799561,44.20310974,47.92697144,59.10010986,55.99552002,47.66948547,57.79086914,100.3794006,-10.42433624,-10.00193405,-21.76693878
Y Zygomatic bone (anterior-superior) L,532.6396973,-31.39081116,26.10674133,-20.04389038,29.63824158,19.76370697,31.63640442,22.16026306,245.0658691,-59.79264526,-57.62943115,244.0217041
Z Zygomatic bone (anterior-superior) L,-818.5542969,-516.7694824,-1259.098535,-654.0350098,-1278.609375,-1016.179395,-978.8848633,-1257.691602,-875.1959961,-760.5265625,-522.8398438,-521.5166992
X Zygomatic arch (superior) CUR R 9,-57.57399292,25.40725555,-59.22836304,-55.87017212,-67.11378174,-66.39587402,-59.92278442,-65.86761475,4.977453995,-107.1027344,-109.665918,-124.6063354
Y Zygomatic arch (superior) CUR R 9,566.7813477,10.68214493,70.85265503,22.17574615,62.66418457,58.01350708,64.2942627,66.96605835,273.373999,-32.028479,-43.27375793,273.9270996
Z Zygomatic arch (superior) CUR R 9,-815.027002,-544.387793,-1254.828223,-654.7027344,-1266.383594,-1007.19502,-973.8708984,-1246.573047,-891.2926758,-734.721582,-493.3413574,-482.7821289
X Zygomatic arch (superior) CUR R 8,-56.38120117,25.83861389,-56.74686279,-53.73240356,-66.52792969,-66.03571167,-58.89620972,-64.76911011,5.615357208,-106.5790527,-109.8595947,-124.7887939
Y Zygomatic arch (superior) CUR R 8,572.7508301,16.99154205,76.7368042,28.32669067,69.20293579,64.55559692,70.03512573,73.28424072,278.7410156,-26.37266846,-37.760495,280.7074219
Z Zygomatic arch (superior) CUR R 8,-813.9338379,-543.1746094,-1254.377051,-654.0163574,-1268.326758,-1008.674902,-973.9777344,-1248.475195,-890.7821289,-735.9112305,-493.7486328,-483.5029297
X Zygomatic arch (superior) CUR R 7,-53.83167114,27.59605713,-53.3138855,-50.74084473,-64.3607605,-64.74647827,-56.8567688,-61.8282959,7.530612946,-105.2837036,-109.2690674,-123.8320801
Y Zygomatic arch (superior) CUR R 7,578.5851563,22.8894989,82.00494385,34.1591095,74.99871826,70.15578613,75.62225952,78.03797607,284.1330322,-20.55176544,-32.12911682,287.3901123
Z Zygomatic arch (superior) CUR R 7,-814.0555664,-543.0604492,-1254.747754,-654.501416,-1269.919824,-1011.309277,-974.6380859,-1251.44043,-890.1333008,-737.3568359,-495.0072754,-484.8998047
X Zygomatic arch (superior) CUR R 6,-49.83951416,30.66216125,-49.47695007,-47.41782837,-60.97445679,-61.40275269,-54.11538696,-58.15882568,10.01182938,-103.4859985,-108.1381592,-122.265271
Y Zygomatic arch (superior) CUR R 6,583.1720703,27.84358215,86.53158569,39.37207336,79.8769104,74.88583984,80.5803833,81.91890869,289.3322754,-15.21583862,-26.89066467,293.3592773
Z Zygomatic arch (superior) CUR R 6,-815.2743164,-543.4430664,-1256.480273,-655.6652344,-1270.777148,-1013.165332,-975.5885742,-1254.115234,-889.4490234,-738.7958008,-496.4543945,-486.5223633
X Zygomatic arch (superior) CUR R 5,-45.26774902,34.24544983,-45.33059692,-43.84306335,-56.73137207,-57.09755249,-50.72306824,-54.15869141,13.05466766,-100.7093994,-106.3552368,-119.5337158
Y Zygomatic arch (superior) CUR R 5,587.0486816,32.23744202,90.61002197,44.42411194,84.47729492,79.37851563,85.54224854,86.23587036,294.4739258,-10.16820297,-21.57350769,298.9586182
Z Zygomatic arch (superior) CUR R 5,-816.4395996,-543.710498,-1258.052344,-657.1782227,-1270.553711,-1013.954785,-975.8756836,-1255.188184,-888.5735352,-739.285498,-497.3919922,-487.6134277
X Zygomatic arch (superior) CUR R 4,-41.33763733,37.64826355,-41.61968689,-40.14988403,-53.02611694,-52.24227295,-47.53279724,-50.49973755,16.79276123,-97.27421875,-104.1026489,-115.5084961
Y Zygomatic arch (superior) CUR R 4,591.0184082,35.9913269,94.84591675,48.67744751,89.17567139,83.31456909,90.52416992,90.85864258,299.0105957,-5.587962723,-16.23961487,303.7369141
Z Zygomatic arch (superior) CUR R 4,-816.7396484,-543.8299316,-1259.069922,-659.0160156,-1269.222168,-1013.43418,-975.6150391,-1255.244434,-887.3892578,-739.148291,-497.7867188,-487.9096191
X Zygomatic arch (superior) CUR R 3,-38.33237305,40.81637878,-38.66255493,-36.64646912,-49.57968445,-47.37888184,-43.64797363,-46.93861084,20.92147522,-93.71187134,-101.7977173,-111.0480835
Y Zygomatic arch (superior) CUR R 3,595.7552734,39.80736694,99.23722534,53.2156189,94.81533813,87.75855713,95.83100586,95.93488159,303.7436035,-0.384675717,-10.44163589,309.0438232
Z Zygomatic arch (superior) CUR R 3,-816.4399902,-543.7146484,-1260.178711,-660.3322266,-1268.34082,-1012.57373,-975.4407227,-1256.686426,-885.4168945,-739.2810547,-497.7467285,-487.8479492
X Zygomatic arch (superior) CUR R 2,-36.46320496,43.13913269,-35.81603394,-33.81500244,-46.94256592,-44.45700989,-40.34612427,-43.41611938,24.36576996,-90.82487793,-100.2471802,-107.5251831
Y Zygomatic arch (superior) CUR R 2,601.1558105,43.61543884,103.430603,57.96802979,100.8292358,93.40950317,101.2756409,100.9006409,309.3898926,5.342872238,-4.444137192,315.0594727
Z Zygomatic arch (superior) CUR R 2,-816.1604004,-543.2214844,-1261.147852,-661.5116211,-1268.420313,-1011.523633,-974.7166016,-1256.800879,-883.3086914,-739.037793,-497.3974121,-487.1411621
X Zygomatic arch (superior) CUR R 10,-57.83820801,25.65179443,-60.37472534,-57.50065308,-66.2690979,-67.25048218,-60.05834961,-66.51749268,5.272383118,-106.8344116,-109.0546997,-124.8739136
Y Zygomatic arch (superior) CUR R 10,560.0522461,3.671869278,63.86234131,15.2410141,55.23609619,51.02798157,58.17963257,59.51083984,267.9181152,-37.71054688,-48.90696411,266.9758057
Z Zygomatic arch (superior) CUR R 10,-816.315625,-545.3351074,-1255.691406,-655.5687012,-1265.257324,-1007.44209,-973.8482422,-1246.609668,-891.2946289,-734.3487305,-493.2536621,-482.8586914
X Zygomatic arch (superior) CUR R 1,-36.31063843,44.55043945,-33.86800537,-32.10605469,-45.35367432,-43.56427002,-38.30230103,-40.75392456,26.75299377,-87.97310791,-98.6088501,-104.1013062
Y Zygomatic arch (superior) CUR R 1,606.8904297,47.19400024,107.7982178,63.33880005,106.5067017,99.24035645,106.0948853,105.2852051,315.3752686,10.67364502,1.366344166,320.6669678
Z Zygomatic arch (superior) CUR R 1,-815.1559082,-542.4523926,-1260.921875,-661.1881348,-1266.916992,-1010.434473,-972.6961914,-1255.15,-881.5914063,-737.8772461,-496.8020508,-485.4160645
X Zygomatic arch (superior) CUR L 9,56.49621582,123.8823853,59.43671875,59.06276245,68.68287964,65.64604492,58.24265747,71.72385864,106.6414795,-4.14881134,-5.475580597,-12.34270706
Y Zygomatic arch (superior) CUR L 9,572.2428711,7.17342453,67.6432312,20.26332397,66.44364014,56.24061279,62.8291687,60.35977783,271.072876,-29.55042419,-29.44577026,277.7784668
Z Zygomatic arch (superior) CUR L 9,-815.6824219,-513.2500977,-1260.273535,-657.4817383,-1276.826563,-1013.336523,-977.818457,-1253.63457,-871.6036133,-758.7353027,-520.0711914,-517.555127
X Zygomatic arch (superior) CUR L 8,54.12807007,122.6269531,58.24594116,57.32125854,67.50098877,64.61204224,57.34950562,71.41657715,106.0241577,-5.123463821,-7.164417267,-13.25320892
Y Zygomatic arch (superior) CUR L 8,578.4849609,13.37753143,74.22229004,26.7166687,72.97509155,62.90018921,68.56959839,67.22737427,276.800415,-23.3432373,-24.11173859,284.3258545
Z Zygomatic arch (superior) CUR L 8,-814.7071289,-512.4386719,-1259.34873,-656.627002,-1277.906055,-1014.326367,-977.9181641,-1254.86416,-871.1083008,-759.1898926,-520.3577637,-517.7566406
X Zygomatic arch (superior) CUR L 7,50.46479492,120.9227783,55.96144409,55.02023315,65.43662109,63.23203125,55.64926147,69.61152344,104.5981079,-7.125257874,-9.426738739,-15.17162018
Y Zygomatic arch (superior) CUR L 7,583.8080566,19.12530212,80.21356201,33.13473816,78.89018555,68.90645142,73.94282837,73.24509888,282.2604248,-17.49182129,-19.03891449,290.4909668
Z Zygomatic arch (superior) CUR L 7,-814.5569824,-512.8401367,-1259.608594,-656.8622559,-1278.985254,-1016.423828,-978.0251953,-1257.506152,-871.1537109,-760.1069336,-520.9038574,-518.1373535
X Zygomatic arch (superior) CUR L 6,45.74711914,118.756897,51.74984741,51.9149292,61.5918457,60.58588867,53.07420654,66.0925354,102.4943237,-10.0759819,-11.75667725,-17.68740692
Y Zygomatic arch (superior) CUR L 6,588.2866211,24.17749176,85.2770874,38.61326599,83.65420532,74.17744141,78.71555786,78.11463623,287.3363037,-12.17432022,-14.22236633,296.1076172
Z Zygomatic arch (superior) CUR L 6,-815.6997559,-514.5791504,-1260.852051,-657.9661621,-1280.068262,-1018.645898,-978.3251953,-1260.223926,-871.8263672,-760.8507813,-521.215332,-518.3046387
X Zygomatic arch (superior) CUR L 5,40.49336243,116.2689819,47.07283325,47.84328308,56.68099976,56.2331665,50.00870056,61.43275146,99.23203125,-13.77499084,-14.711409,-21.14234161
Y Zygomatic arch (superior) CUR L 5,591.901416,28.81138306,89.5164978,43.67108154,87.92600708,78.79532471,83.49423828,82.22176514,292.4015137,-6.82098999,-9.267936707,301.6390625
Z Zygomatic arch (superior) CUR L 5,-817.3028809,-517.0595215,-1262.516895,-659.4631348,-1279.650781,-1018.860938,-977.4397461,-1261.073145,-872.2476563,-760.5154785,-521.1049316,-517.8669922
X Zygomatic arch (superior) CUR L 4,35.87355957,113.8005737,43.09935303,43.73271484,52.43811646,52.03241577,47.04198303,57.12789307,95.77723999,-17.42777557,-17.83787842,-24.76253357
Y Zygomatic arch (superior) CUR L 4,595.2125977,32.78434448,93.11144409,47.70205994,92.16315918,82.74103394,88.14622803,85.80082397,296.8793945,-2.078180313,-4.948818588,306.4382568
Z Zygomatic arch (superior) CUR L 4,-817.8140625,-519.2405273,-1263.591992,-661.1363281,-1278.421582,-1018.292188,-976.684082,-1260.856934,-872.4688477,-759.1797363,-520.6510742,-516.3352539
X Zygomatic arch (superior) CUR L 3,32.06034546,111.0750122,39.34098206,39.79266663,48.90552368,47.7714386,43.55152283,53.67817993,91.84790649,-21.53363342,-21.29544983,-28.76459351
Y Zygomatic arch (superior) CUR L 3,599.7251953,36.86366272,96.64487915,52.35840454,97.51934814,87.31690063,93.11135254,90.80744629,302.1387695,2.914374733,-0.209281921,311.4555908
Z Zygomatic arch (superior) CUR L 3,-816.8552734,-521.105127,-1264.02373,-662.4243164,-1276.984082,-1017.821289,-976.728125,-1261.007031,-872.3320313,-757.7391602,-519.8361328,-513.7251953
X Zygomatic arch (superior) CUR L 2,29.27441101,108.9994629,37.16117859,36.67595215,46.25491028,44.27823792,40.44717712,50.09747925,88.23500366,-25.06040649,-24.10019836,-32.6956665
Y Zygomatic arch (superior) CUR L 2,605.1209473,40.97723999,100.8300171,57.39144287,103.3423218,92.98171387,98.33396606,96.3522583,308.0221436,8.617899323,4.958062363,316.8044678
Z Zygomatic arch (superior) CUR L 2,-815.6703613,-522.527002,-1264.736523,-663.0608887,-1274.97002,-1017.187402,-976.5280273,-1261.454102,-871.8024414,-756.4663086,-518.3760254,-510.9388672
X Zygomatic arch (superior) CUR L 10,57.96696167,123.8958008,59.96690674,60.51595459,69.00315552,66.0034668,57.78731689,71.04102173,106.2900757,-3.96240654,-5.110433578,-12.67320099
Y Zygomatic arch (superior) CUR L 10,565.7666992,0.545416069,60.85149536,13.86382141,59.74848633,49.66138,57.03452759,53.3340271,265.8516357,-35.21722412,-34.68624878,271.3014648
Z Zygomatic arch (superior) CUR L 10,-817.1675293,-513.803418,-1261.3875,-658.4802734,-1275.935645,-1013.210059,-977.6175781,-1252.97207,-871.6445313,-758.7756348,-520.1696289,-517.6798828
X Zygomatic arch (superior) CUR L 1,28.03614502,107.699585,36.24360046,34.42796021,43.8683197,42.14501343,38.63163147,47.41173096,85.56121826,-27.24344788,-26.054776,-35.28912964
Y Zygomatic arch (superior) CUR L 1,610.8759277,44.84436951,105.6600708,62.80143433,108.6420898,99.06184692,103.4403442,101.2418457,314.0079102,14.04407806,9.829012299,322.0211426
Z Zygomatic arch (superior) CUR L 1,-814.2919434,-523.0948242,-1265.029785,-662.5741211,-1272.614941,-1015.77168,-975.4005859,-1260.637012,-870.4938477,-753.7436035,-516.4536133,-507.4235352
X Vomer,0.440231276,86.20057373,-2.831847572,-0.526902151,-2.338963127,-1.440876293,-3.45118866,-0.88624382,62.96965332,-64.37457886,-65.24511108,-80.88814087
Y Vomer,548.1928711,-13.17286987,42.06571655,-4.51796875,38.60189514,31.0647644,40.70733948,39.08487244,253.2852783,-53.33561401,-57.3392395,257.948291
Z Vomer,-853.0387695,-564.6320313,-1301.58877,-696.3918945,-1319.174219,-1059.309082,-1016.539258,-1305.711133,-917.4433594,-787.6646973,-546.8894531,-543.509668
X Ventral midline 2 CUR 9,-2.636306953,85.95809326,-1.248377609,-0.051380169,-3.105387688,-1.975774002,-1.664655495,0.433345127,63.29071045,-65.78635864,-71.05041504,-81.3352356
Y Ventral midline 2 CUR 9,600.4943359,33.91544189,99.02977295,45.87252197,93.76607056,89.02194214,93.24133911,93.34395142,305.5336426,1.607898712,-4.850123596,310.7030029
Z Ventral midline 2 CUR 9,-850.4897461,-565.3418945,-1300.384668,-699.2908203,-1311.508984,-1051.692188,-1011.856738,-1298.488184,-916.7354492,-782.6602539,-542.9199707,-536.0131836
X Ventral midline 2 CUR 8,-2.245098114,85.84553223,-1.220099354,-0.055243856,-3.086011505,-2.046165276,-1.456434345,0.91293211,63.152948,-65.10239258,-69.91135254,-80.76963501
Y Ventral midline 2 CUR 8,595.3283691,29.79545593,94.16425781,41.09482727,88.41223145,83.41187744,88.6914917,88.04766235,300.4275635,-3.855761719,-9.663630676,305.78125
Z Ventral midline 2 CUR 8,-849.134082,-564.3867188,-1299.095508,-697.7890625,-1309.739355,-1050.576074,-1010.693359,-1296.402832,-915.3029297,-781.0468262,-541.2944336,-534.9922363
X Ventral midline 2 CUR 7,-1.660950089,85.65372314,-1.253356838,-0.096910781,-2.718448067,-2.267896843,-1.386158752,0.872050953,62.76409912,-64.46478882,-68.78792725,-80.29255371
Y Ventral midline 2 CUR 7,590.0080078,25.30214081,88.97770996,36.26766663,82.74680786,77.62819824,83.97337036,82.37223511,295.7313232,-9.399154663,-14.70905151,300.6953369
Z Ventral midline 2 CUR 7,-848.6734375,-563.7245605,-1298.201758,-696.533252,-1309.204492,-1050.02002,-1009.784473,-1296.027734,-913.3232422,-779.9220703,-540.1307129,-534.3316895
X Ventral midline 2 CUR 6,-1.204742432,85.38104248,-1.506204414,-0.339488292,-2.502947235,-2.472143555,-1.621712685,0.657811928,62.73262329,-64.12518921,-67.7548645,-79.8390686
Y Ventral midline 2 CUR 6,584.3695313,20.35645599,83.30150757,30.83918762,76.72662354,71.47891235,78.81392822,76.32245483,290.5083008,-15.1687561,-20.08628082,295.2784912
Z Ventral midline 2 CUR 6,-848.0285156,-562.9268555,-1297.274512,-695.8665039,-1308.707324,-1049.054297,-1008.850293,-1295.651172,-912.5775391,-779.359082,-539.4007813,-534.4862305
X Ventral midline 2 CUR 5,-0.883687305,85.02212524,-1.803708458,-0.427566814,-2.319326973,-2.617753983,-1.821567917,0.451414442,62.64775391,-64.00090332,-66.82317505,-79.49682617
Y Ventral midline 2 CUR 5,579.1564941,15.52125244,77.58067627,25.73431702,70.79042358,65.52773438,73.76589355,70.63438721,285.2158203,-20.64277039,-25.28263397,290.0057861
Z Ventral midline 2 CUR 5,-846.9507813,-561.7676758,-1296.45791,-694.4530273,-1307.879102,-1047.833496,-1007.649707,-1294.797461,-912.1550781,-779.1637695,-538.3937988,-534.6543945
X Ventral midline 2 CUR 4,-0.66743269,84.38078613,-1.857022667,-0.357655358,-2.123571014,-2.644156837,-1.84095993,0.418617916,62.38174438,-63.61210938,-65.90004883,-78.97805176
Y Ventral midline 2 CUR 4,574.3511719,11.04895859,71.99025269,21.16181946,65.42085571,59.75215454,68.834198,65.25759277,280.2922607,-25.69381714,-30.4153656,284.892041
Z Ventral midline 2 CUR 4,-845.2694336,-559.7431152,-1294.483984,-692.1477539,-1306.30752,-1046.444434,-1006.211914,-1293.18584,-910.4040039,-778.2583008,-537.174707,-534.0543945
X Ventral midline 2 CUR 3,-0.499257231,83.53569336,-1.715311241,-0.252326322,-1.933410645,-2.525194931,-1.853381348,0.418421078,61.81453857,-63.00371704,-64.83128662,-78.42435913
Y Ventral midline 2 CUR 3,569.4133789,6.466103363,66.15875244,16.43433838,60.18610229,53.84811401,63.65411377,59.69065552,275.0345703,-30.674646,-35.89231873,279.593335
Z Ventral midline 2 CUR 3,-843.2426758,-557.6119141,-1291.955762,-689.7783203,-1304.890723,-1045.20459,-1004.398828,-1291.792188,-908.7831055,-776.5918945,-535.7098633,-532.8113281
X Ventral midline 2 CUR 2,-0.359757519,82.77388306,-1.688264847,0.033116445,-1.763442993,-2.432857513,-2.072480011,0.411380768,61.57352905,-62.56291504,-63.71940308,-77.94136353
Y Ventral midline 2 CUR 2,564.6450195,2.104927254,60.46859131,11.93150864,55.75341797,48.44700012,58.81182861,54.68208618,269.9648438,-35.66903076,-41.51233521,274.3759277
Z Ventral midline 2 CUR 2,-841.4980469,-555.7197754,-1289.768359,-687.5026855,-1303.664551,-1044.066992,-1002.982129,-1290.603125,-907.9256836,-775.5404785,-534.1862793,-531.6885742
X Ventral midline 2 CUR 1,-0.267816997,82.00881348,-1.801374054,0.295151067,-1.65492897,-2.484914589,-2.312291145,0.333326507,61.23834839,-61.94133301,-62.48184814,-77.33309937
Y Ventral midline 2 CUR 1,559.4343262,-2.423281479,54.53375244,7.246805573,51.97179565,43.06577759,53.82032471,49.74303589,264.9657959,-41.0992981,-47.88539734,268.6216064
Z Ventral midline 2 CUR 1,-839.7598633,-553.8595215,-1287.541895,-685.1215332,-1302.650781,-1043.03291,-1001.766895,-1289.404492,-906.8793945,-774.3661621,-532.5029785,-530.4986816
X Ventral midline 1 CUR 9,3.942408371,84.38989868,-3.880838013,1.027424335,-0.115919185,-1.052522373,-2.08755188,-2.199828911,60.64732666,-59.68681641,-55.28844604,-75.41972046
